group,process,phase,family,backend,dtype,size,elements,bytes,transfer_mode,iterations,elapsed_ms,per_iteration_ms,uploads,downloads,compute_passes
types,1,construction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,0.024999999,0.005,0,0,0
types,1,extraction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,4.658,0.9316,0,0,0
types,1,upload,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,8.651,1.7302,5,0,0
types,1,download,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,3.997,0.7994,0,5,0
types,1,construction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,0.023,0.0046,0,0,0
types,1,extraction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,4.884,0.97679996,0,0,0
types,1,upload,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,10.054,2.0108,5,0,0
types,1,download,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,2.993,0.59860003,0,5,0
types,1,construction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,0.026,0.0052,0,0,0
types,1,extraction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,4.864,0.97279996,0,0,0
types,1,upload,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,6.4360003,1.2872001,5,0,0
types,1,download,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,2.408,0.4816,0,5,0
types,1,construction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,0.024999999,0.005,0,0,0
types,1,extraction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,4.895,0.979,0,0,0
types,1,upload,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,8.352,1.6704,5,0,0
types,1,download,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,2.424,0.4848,0,5,0
types,1,construction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,0.027,0.0054,0,0,0
types,1,extraction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,4.8890004,0.9778001,0,0,0
types,1,upload,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,5.481,1.0962,5,0,0
types,1,download,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,2.774,0.5548,0,5,0
types,1,construction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,0.027,0.0054,0,0,0
types,1,extraction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,4.96,0.992,0,0,0
types,1,upload,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,5.6730003,1.1346,5,0,0
types,1,download,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,2.5249999,0.505,0,5,0
types,1,construction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,0.03,0.006,0,0,0
types,1,extraction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,4.8389997,0.96779996,0,0,0
types,1,upload,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,5.5490003,1.1098001,5,0,0
types,1,download,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,2.514,0.5028,0,5,0
types,1,construction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,0.024,0.0048,0,0,0
types,1,extraction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,4.758,0.95159996,0,0,0
types,1,upload,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,5.779,1.1558,5,0,0
types,1,download,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,2.589,0.5178,0,5,0
types,1,construction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,0.034,0.0068000006,0,0,0
types,1,extraction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,4.8349996,0.9669999,0,0,0
types,1,upload,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,5.991,1.1982,5,0,0
types,1,download,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,2.8260002,0.56520003,0,5,0
types,1,upload,transfer,gpu,float32,0,65536,262144,equal_bytes,5,6.048,1.2096,5,0,0
types,1,download,transfer,gpu,float32,0,65536,262144,equal_bytes,5,2.306,0.4612,0,5,0
types,1,upload,transfer,gpu,int8,0,262144,262144,equal_bytes,5,11.748,2.3496,5,0,0
types,1,download,transfer,gpu,int8,0,262144,262144,equal_bytes,5,7.425,1.485,0,5,0
types,1,upload,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,10.378,2.0756001,5,0,0
types,1,download,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,7.5909996,1.5181999,0,5,0
types,1,upload,transfer,gpu,int16,0,131072,262144,equal_bytes,5,7.918,1.5836,5,0,0
types,1,download,transfer,gpu,int16,0,131072,262144,equal_bytes,5,4.124,0.8248,0,5,0
types,1,upload,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,7.7419996,1.5483999,5,0,0
types,1,download,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,4.203,0.8406,0,5,0
types,1,upload,transfer,gpu,int32,0,65536,262144,equal_bytes,5,7.9969997,1.5993999,5,0,0
types,1,download,transfer,gpu,int32,0,65536,262144,equal_bytes,5,2.513,0.5026,0,5,0
types,1,upload,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,5.808,1.1616,5,0,0
types,1,download,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,2.49,0.498,0,5,0
types,1,upload,transfer,gpu,int64,0,32768,262144,equal_bytes,5,5.107,1.0214,5,0,0
types,1,download,transfer,gpu,int64,0,32768,262144,equal_bytes,5,1.906,0.38120002,0,5,0
types,1,upload,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,5.02,1.004,5,0,0
types,1,download,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,1.6899999,0.338,0,5,0
types,2,construction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,0.026,0.0052,0,0,0
types,2,extraction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,4.7,0.93999994,0,0,0
types,2,upload,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,6.865,1.3729999,5,0,0
types,2,download,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,2.3630002,0.47260004,0,5,0
types,2,construction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,0.024,0.0048,0,0,0
types,2,extraction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,4.843,0.9686,0,0,0
types,2,upload,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,5.713,1.1425999,5,0,0
types,2,download,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,2.475,0.49499997,0,5,0
types,2,construction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,0.029000001,0.0058000004,0,0,0
types,2,extraction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,4.907,0.9814,0,0,0
types,2,upload,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,8.739,1.7478001,5,0,0
types,2,download,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,2.356,0.4712,0,5,0
types,2,construction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,0.024,0.0048,0,0,0
types,2,extraction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,4.907,0.9814,0,0,0
types,2,upload,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,5.954,1.1908,5,0,0
types,2,download,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,2.5609999,0.5122,0,5,0
types,2,construction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,0.023,0.0046,0,0,0
types,2,extraction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,4.935,0.987,0,0,0
types,2,upload,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,6.6940002,1.3388001,5,0,0
types,2,download,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,2.539,0.5078,0,5,0
types,2,construction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,0.029000001,0.0058000004,0,0,0
types,2,extraction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,5.029,1.0058,0,0,0
types,2,upload,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,6.451,1.2902,5,0,0
types,2,download,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,2.6529999,0.53059995,0,5,0
types,2,construction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,0.029000001,0.0058000004,0,0,0
types,2,extraction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,4.9049997,0.98099995,0,0,0
types,2,upload,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,6.337,1.2674,5,0,0
types,2,download,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,2.444,0.4888,0,5,0
types,2,construction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,0.026,0.0052,0,0,0
types,2,extraction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,4.731,0.9462,0,0,0
types,2,upload,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,6.306,1.2612001,5,0,0
types,2,download,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,2.603,0.52059996,0,5,0
types,2,construction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,0.023,0.0046,0,0,0
types,2,extraction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,4.859,0.9718,0,0,0
types,2,upload,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,10.226,2.0451999,5,0,0
types,2,download,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,2.51,0.502,0,5,0
types,2,upload,transfer,gpu,float32,0,65536,262144,equal_bytes,5,5.63,1.126,5,0,0
types,2,download,transfer,gpu,float32,0,65536,262144,equal_bytes,5,2.37,0.47399998,0,5,0
types,2,upload,transfer,gpu,int8,0,262144,262144,equal_bytes,5,12.516001,2.5032,5,0,0
types,2,download,transfer,gpu,int8,0,262144,262144,equal_bytes,5,7.393,1.4786,0,5,0
types,2,upload,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,9.627999,1.9255998,5,0,0
types,2,download,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,7.306,1.4612,0,5,0
types,2,upload,transfer,gpu,int16,0,131072,262144,equal_bytes,5,7.7869997,1.5574,5,0,0
types,2,download,transfer,gpu,int16,0,131072,262144,equal_bytes,5,4.004,0.8008,0,5,0
types,2,upload,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,7.113,1.4226,5,0,0
types,2,download,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,4.1689997,0.83379996,0,5,0
types,2,upload,transfer,gpu,int32,0,65536,262144,equal_bytes,5,5.672,1.1344,5,0,0
types,2,download,transfer,gpu,int32,0,65536,262144,equal_bytes,5,2.487,0.4974,0,5,0
types,2,upload,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,6.059,1.2118,5,0,0
types,2,download,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,2.4880002,0.49760002,0,5,0
types,2,upload,transfer,gpu,int64,0,32768,262144,equal_bytes,5,7.27,1.454,5,0,0
types,2,download,transfer,gpu,int64,0,32768,262144,equal_bytes,5,1.5979999,0.3196,0,5,0
types,2,upload,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,5.071,1.0142,5,0,0
types,2,download,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,1.7340001,0.34680003,0,5,0
types,3,construction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,0.048,0.0096,0,0,0
types,3,extraction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,4.466,0.89320004,0,0,0
types,3,upload,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,7.703,1.5406001,5,0,0
types,3,download,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,2.9859998,0.5972,0,5,0
types,3,construction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,0.026,0.0052,0,0,0
types,3,extraction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,4.8770003,0.9754001,0,0,0
types,3,upload,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,6.648,1.3296,5,0,0
types,3,download,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,2.476,0.4952,0,5,0
types,3,construction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,0.026,0.0052,0,0,0
types,3,extraction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,4.897,0.9794,0,0,0
types,3,upload,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,6.337,1.2674,5,0,0
types,3,download,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,2.46,0.492,0,5,0
types,3,construction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,0.026,0.0052,0,0,0
types,3,extraction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,4.869,0.9738,0,0,0
types,3,upload,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,6.289,1.2578,5,0,0
types,3,download,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,2.512,0.50240004,0,5,0
types,3,construction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,0.024999999,0.005,0,0,0
types,3,extraction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,5.0820003,1.0164001,0,0,0
types,3,upload,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,7.164,1.4328,5,0,0
types,3,download,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,2.6390002,0.5278,0,5,0
types,3,construction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,0.024,0.0048,0,0,0
types,3,extraction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,4.9979997,0.99959993,0,0,0
types,3,upload,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,5.746,1.1492,5,0,0
types,3,download,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,2.557,0.5114,0,5,0
types,3,construction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,0.024,0.0048,0,0,0
types,3,extraction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,4.906,0.98120004,0,0,0
types,3,upload,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,5.5499997,1.1099999,5,0,0
types,3,download,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,2.6759999,0.5352,0,5,0
types,3,construction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,0.024,0.0048,0,0,0
types,3,extraction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,4.745,0.949,0,0,0
types,3,upload,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,5.611,1.1222,5,0,0
types,3,download,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,2.701,0.5402,0,5,0
types,3,construction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,0.026,0.0052,0,0,0
types,3,extraction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,4.88,0.976,0,0,0
types,3,upload,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,7.768,1.5536001,5,0,0
types,3,download,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,2.475,0.49499997,0,5,0
types,3,upload,transfer,gpu,float32,0,65536,262144,equal_bytes,5,7.565,1.513,5,0,0
types,3,download,transfer,gpu,float32,0,65536,262144,equal_bytes,5,2.338,0.46760002,0,5,0
types,3,upload,transfer,gpu,int8,0,262144,262144,equal_bytes,5,11.901,2.3802,5,0,0
types,3,download,transfer,gpu,int8,0,262144,262144,equal_bytes,5,7.487,1.4974,0,5,0
types,3,upload,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,12.891,2.5781999,5,0,0
types,3,download,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,7.3040004,1.4608,0,5,0
types,3,upload,transfer,gpu,int16,0,131072,262144,equal_bytes,5,8.360001,1.6720002,5,0,0
types,3,download,transfer,gpu,int16,0,131072,262144,equal_bytes,5,4.1470003,0.82940006,0,5,0
types,3,upload,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,8.017,1.6034,5,0,0
types,3,download,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,4.113,0.8226,0,5,0
types,3,upload,transfer,gpu,int32,0,65536,262144,equal_bytes,5,7.9739995,1.5947999,5,0,0
types,3,download,transfer,gpu,int32,0,65536,262144,equal_bytes,5,2.507,0.5014,0,5,0
types,3,upload,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,7.272,1.4544,5,0,0
types,3,download,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,2.361,0.4722,0,5,0
types,3,upload,transfer,gpu,int64,0,32768,262144,equal_bytes,5,6.791,1.3582,5,0,0
types,3,download,transfer,gpu,int64,0,32768,262144,equal_bytes,5,1.643,0.3286,0,5,0
types,3,upload,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,4.478,0.8956,5,0,0
types,3,download,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,1.82,0.36400002,0,5,0
types,4,construction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,0.026,0.0052,0,0,0
types,4,extraction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,4.612,0.9224,0,0,0
types,4,upload,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,6.1949997,1.239,5,0,0
types,4,download,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,3.0779998,0.6156,0,5,0
types,4,construction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,0.024999999,0.005,0,0,0
types,4,extraction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,5.011,1.0022,0,0,0
types,4,upload,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,5.833,1.1666,5,0,0
types,4,download,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,2.495,0.49899998,0,5,0
types,4,construction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,0.024999999,0.005,0,0,0
types,4,extraction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,4.995,0.99899995,0,0,0
types,4,upload,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,5.557,1.1114,5,0,0
types,4,download,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,2.569,0.5138,0,5,0
types,4,construction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,0.026,0.0052,0,0,0
types,4,extraction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,5.0820003,1.0164001,0,0,0
types,4,upload,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,4.917,0.9834,5,0,0
types,4,download,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,2.563,0.5126,0,5,0
types,4,construction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,0.024999999,0.005,0,0,0
types,4,extraction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,4.8929996,0.9785999,0,0,0
types,4,upload,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,5.157,1.0314,5,0,0
types,4,download,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,2.691,0.5382,0,5,0
types,4,construction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,0.027,0.0054,0,0,0
types,4,extraction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,5.053,1.0106,0,0,0
types,4,upload,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,4.936,0.98719996,5,0,0
types,4,download,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,2.6149998,0.52299994,0,5,0
types,4,construction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,0.022,0.0044,0,0,0
types,4,extraction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,4.864,0.97279996,0,0,0
types,4,upload,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,5.459,1.0918,5,0,0
types,4,download,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,2.563,0.5126,0,5,0
types,4,construction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,0.024999999,0.005,0,0,0
types,4,extraction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,4.779,0.95579994,0,0,0
types,4,upload,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,5.9179997,1.1836,5,0,0
types,4,download,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,2.5279999,0.5056,0,5,0
types,4,construction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,0.024,0.0048,0,0,0
types,4,extraction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,4.8929996,0.9785999,0,0,0
types,4,upload,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,6.259,1.2518,5,0,0
types,4,download,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,2.623,0.52459997,0,5,0
types,4,upload,transfer,gpu,float32,0,65536,262144,equal_bytes,5,7.2980003,1.4596001,5,0,0
types,4,download,transfer,gpu,float32,0,65536,262144,equal_bytes,5,2.35,0.46999997,0,5,0
types,4,upload,transfer,gpu,int8,0,262144,262144,equal_bytes,5,9.517,1.9034001,5,0,0
types,4,download,transfer,gpu,int8,0,262144,262144,equal_bytes,5,7.508,1.5016,0,5,0
types,4,upload,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,9.933001,1.9866002,5,0,0
types,4,download,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,7.628,1.5256,0,5,0
types,4,upload,transfer,gpu,int16,0,131072,262144,equal_bytes,5,7.268,1.4536,5,0,0
types,4,download,transfer,gpu,int16,0,131072,262144,equal_bytes,5,4.0950003,0.81900007,0,5,0
types,4,upload,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,6.983,1.3966,5,0,0
types,4,download,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,4.439,0.88780004,0,5,0
types,4,upload,transfer,gpu,int32,0,65536,262144,equal_bytes,5,5.77,1.154,5,0,0
types,4,download,transfer,gpu,int32,0,65536,262144,equal_bytes,5,2.5470002,0.5094,0,5,0
types,4,upload,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,5.7939997,1.1587999,5,0,0
types,4,download,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,2.474,0.4948,0,5,0
types,4,upload,transfer,gpu,int64,0,32768,262144,equal_bytes,5,7.528,1.5056,5,0,0
types,4,download,transfer,gpu,int64,0,32768,262144,equal_bytes,5,1.732,0.3464,0,5,0
types,4,upload,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,4.983,0.9966,5,0,0
types,4,download,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,1.742,0.3484,0,5,0
types,5,construction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,0.038,0.0075999997,0,0,0
types,5,extraction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,4.541,0.90819997,0,0,0
types,5,upload,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,8.668,1.7336,5,0,0
types,5,download,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,2.918,0.5836,0,5,0
types,5,construction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,0.024999999,0.005,0,0,0
types,5,extraction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,4.862,0.9724,0,0,0
types,5,upload,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,6.008,1.2016,5,0,0
types,5,download,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,2.548,0.50960004,0,5,0
types,5,construction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,0.024999999,0.005,0,0,0
types,5,extraction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,4.953,0.9906,0,0,0
types,5,upload,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,5.7939997,1.1587999,5,0,0
types,5,download,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,2.386,0.47719997,0,5,0
types,5,construction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,0.026,0.0052,0,0,0
types,5,extraction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,4.929,0.98579997,0,0,0
types,5,upload,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,6.054,1.2107999,5,0,0
types,5,download,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,2.549,0.5098,0,5,0
types,5,construction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,0.024,0.0048,0,0,0
types,5,extraction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,4.887,0.9774,0,0,0
types,5,upload,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,6.197,1.2394,5,0,0
types,5,download,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,2.538,0.5076,0,5,0
types,5,construction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,0.026,0.0052,0,0,0
types,5,extraction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,5.04,1.008,0,0,0
types,5,upload,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,7.533,1.5066,5,0,0
types,5,download,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,2.934,0.5868,0,5,0
types,5,construction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,0.024,0.0048,0,0,0
