agents,wake_percent,strategy,process,woken,warmup,frames,elapsed_ms,per_frame_ms,condition_calls,action_calls,node_visits,queue_size,checksum,tree_nodes,tree_depth,root_width
10000,10,event,1,1000,10,100,9.354,0.09354,0,100000,100000,1000,50050000,11,5,2
10000,10,event,2,1000,10,100,8.561999,0.08561999,0,100000,100000,1000,50050000,11,5,2
10000,10,event,3,1000,10,100,9.219,0.09219,0,100000,100000,1000,50050000,11,5,2
10000,10,event,4,1000,10,100,9.27,0.092700005,0,100000,100000,1000,50050000,11,5,2
10000,10,event,5,1000,10,100,9.082,0.09082,0,100000,100000,1000,50050000,11,5,2
10000,10,event,6,1000,10,100,9.2369995,0.092369996,0,100000,100000,1000,50050000,11,5,2
10000,10,event,7,1000,10,100,8.797,0.087969996,0,100000,100000,1000,50050000,11,5,2
10000,10,state_machine,1,1000,10,100,1.046,0.0104600005,0,100000,0,1000,50050000,11,5,2
10000,10,state_machine,2,1000,10,100,0.95100003,0.00951,0,100000,0,1000,50050000,11,5,2
10000,10,state_machine,3,1000,10,100,1.024,0.010240001,0,100000,0,1000,50050000,11,5,2
10000,10,state_machine,4,1000,10,100,0.994,0.00994,0,100000,0,1000,50050000,11,5,2
10000,10,state_machine,5,1000,10,100,1.077,0.0107700005,0,100000,0,1000,50050000,11,5,2
10000,10,state_machine,6,1000,10,100,1.011,0.01011,0,100000,0,1000,50050000,11,5,2
10000,10,state_machine,7,1000,10,100,1.0489999,0.010489999,0,100000,0,1000,50050000,11,5,2
10000,100,root,1,10000,10,100,639.296,6.39296,4000000,1000000,10000000,10000,5000500000,11,5,2
10000,100,root,2,10000,10,100,670.09,6.7009,4000000,1000000,10000000,10000,5000500000,11,5,2
10000,100,root,3,10000,10,100,656.927,6.56927,4000000,1000000,10000000,10000,5000500000,11,5,2
10000,100,root,4,10000,10,100,629.721,6.29721,4000000,1000000,10000000,10000,5000500000,11,5,2
10000,100,root,5,10000,10,100,676.586,6.76586,4000000,1000000,10000000,10000,5000500000,11,5,2
10000,100,root,6,10000,10,100,637.92004,6.3792005,4000000,1000000,10000000,10000,5000500000,11,5,2
10000,100,root,7,10000,10,100,625.368,6.2536798,4000000,1000000,10000000,10000,5000500000,11,5,2
10000,100,resume,1,10000,10,100,108.115005,1.08115,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,resume,2,10000,10,100,109.282005,1.09282,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,resume,3,10000,10,100,109.159,1.0915899,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,resume,4,10000,10,100,106.112,1.06112,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,resume,5,10000,10,100,106.256996,1.06257,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,resume,6,10000,10,100,109.5,1.095,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,resume,7,10000,10,100,106.674995,1.0667499,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,event,1,10000,10,100,117.413,1.17413,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,event,2,10000,10,100,114.785,1.14785,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,event,3,10000,10,100,111.127,1.11127,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,event,4,10000,10,100,109.58401,1.0958401,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,event,5,10000,10,100,106.836,1.06836,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,event,6,10000,10,100,106.92899,1.0692899,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,event,7,10000,10,100,106.696,1.06696,0,1000000,1000000,10000,5000500000,11,5,2
10000,100,state_machine,1,10000,10,100,15.4539995,0.15454,0,1000000,0,10000,5000500000,11,5,2
10000,100,state_machine,2,10000,10,100,15.516,0.15516,0,1000000,0,10000,5000500000,11,5,2
10000,100,state_machine,3,10000,10,100,15.478,0.15478,0,1000000,0,10000,5000500000,11,5,2
10000,100,state_machine,4,10000,10,100,15.865,0.15865,0,1000000,0,10000,5000500000,11,5,2
10000,100,state_machine,5,10000,10,100,15.815999,0.15815999,0,1000000,0,10000,5000500000,11,5,2
10000,100,state_machine,6,10000,10,100,15.487,0.15487,0,1000000,0,10000,5000500000,11,5,2
10000,100,state_machine,7,10000,10,100,15.64,0.15640001,0,1000000,0,10000,5000500000,11,5,2
100000,0,root,1,0,1,10,756.364,75.6364,4000000,1000000,10000000,0,0,11,5,2
100000,0,root,2,0,1,10,835.724,83.5724,4000000,1000000,10000000,0,0,11,5,2
100000,0,root,3,0,1,10,827.03796,82.7038,4000000,1000000,10000000,0,0,11,5,2
100000,0,root,4,0,1,10,840.802,84.0802,4000000,1000000,10000000,0,0,11,5,2
100000,0,root,5,0,1,10,870.032,87.0032,4000000,1000000,10000000,0,0,11,5,2
100000,0,root,6,0,1,10,884.12305,88.41231,4000000,1000000,10000000,0,0,11,5,2
100000,0,root,7,0,1,10,884.585,88.4585,4000000,1000000,10000000,0,0,11,5,2
100000,0,resume,1,0,1,10,244.839,24.4839,0,1000000,1000000,0,0,11,5,2
100000,0,resume,2,0,1,10,247.369,24.7369,0,1000000,1000000,0,0,11,5,2
100000,0,resume,3,0,1,10,227.221,22.7221,0,1000000,1000000,0,0,11,5,2
100000,0,resume,4,0,1,10,240.242,24.0242,0,1000000,1000000,0,0,11,5,2
100000,0,resume,5,0,1,10,227.022,22.7022,0,1000000,1000000,0,0,11,5,2
100000,0,resume,6,0,1,10,226.72101,22.6721,0,1000000,1000000,0,0,11,5,2
100000,0,resume,7,0,1,10,236.79701,23.6797,0,1000000,1000000,0,0,11,5,2
100000,0,event,1,0,1,10,0.0,0.0,0,0,0,0,0,11,5,2
100000,0,event,2,0,1,10,0.0,0.0,0,0,0,0,0,11,5,2
