family,process,phase,backend,batch,iterations,elapsed_ms,per_iteration_ms,observation,uploads,downloads,compute_passes
cnn,2,backward_hot,gpu,16,2,48.657997,24.328999,none,0,0,64
cnn,2,step_sgd,gpu,16,2,20.501001,10.250501,none,0,0,24
cnn,2,step_adam,gpu,16,2,94.397,47.1985,none,0,0,128
cnn,2,loss_read,gpu,16,1,0.299,0.299,every_step,0,1,0
cnn,2,step_resident,gpu,16,2,173.438,86.719,spaced,0,0,222
cnn,2,step_end_to_end,gpu,16,1,57.628,57.628,every_step,6,5,55
cnn,3,construction,cpu,1,5,1.334,0.2668,none,0,0,0
cnn,3,forward_cold,cpu,1,1,0.28800002,0.28800002,none,0,0,0
cnn,3,forward_hot,cpu,1,3,0.733,0.24433333,none,0,0,0
cnn,3,backward_cold,cpu,1,1,1.061,1.061,none,0,0,0
cnn,3,backward_hot,cpu,1,3,2.8579998,0.9526666,none,0,0,0
cnn,3,step_sgd,cpu,1,3,1.375,0.45833334,none,0,0,0
cnn,3,step_adam,cpu,1,3,5.734,1.9113334,none,0,0,0
cnn,3,loss_read,cpu,1,1,0.004,0.004,every_step,0,0,0
cnn,3,step_resident,cpu,1,3,10.397,3.4656668,spaced,0,0,0
cnn,3,forward_cold,gpu,1,1,5.9329996,5.9329996,none,0,0,6
cnn,3,forward_hot,gpu,1,3,10.772,3.5906668,none,0,0,18
cnn,3,backward_cold,gpu,1,1,21.009,21.009,none,0,0,32
cnn,3,backward_hot,gpu,1,3,53.328,17.776,none,0,0,96
cnn,3,step_sgd,gpu,1,3,25.088001,8.362667,none,0,0,40
cnn,3,step_adam,gpu,1,3,106.62299,35.540997,none,0,0,192
cnn,3,loss_read,gpu,1,1,0.38300002,0.38300002,every_step,0,1,0
cnn,3,step_resident,gpu,1,3,191.918,63.972668,spaced,0,0,333
cnn,3,step_end_to_end,gpu,1,1,47.427,47.427,every_step,6,5,55
cnn,3,construction,cpu,4,5,2.207,0.4414,none,0,0,0
cnn,3,forward_cold,cpu,4,1,0.854,0.854,none,0,0,0
cnn,3,forward_hot,cpu,4,3,2.447,0.8156667,none,0,0,0
cnn,3,backward_cold,cpu,4,1,2.408,2.408,none,0,0,0
cnn,3,backward_hot,cpu,4,3,7.362,2.454,none,0,0,0
cnn,3,step_sgd,cpu,4,3,2.187,0.72900003,none,0,0,0
cnn,3,step_adam,cpu,4,3,9.929999,3.3099997,none,0,0,0
cnn,3,loss_read,cpu,4,1,0.006,0.006,every_step,0,0,0
cnn,3,step_resident,cpu,4,3,21.402,7.1340003,spaced,0,0,0
cnn,3,forward_cold,gpu,4,1,5.146,5.146,none,0,0,6
cnn,3,forward_hot,gpu,4,3,16.507,5.502333,none,0,0,18
cnn,3,backward_cold,gpu,4,1,25.986,25.986,none,0,0,32
cnn,3,backward_hot,gpu,4,3,69.059,23.019667,none,0,0,96
cnn,3,step_sgd,gpu,4,3,27.320002,9.1066675,none,0,0,40
cnn,3,step_adam,gpu,4,3,119.988,39.996,none,0,0,192
cnn,3,loss_read,gpu,4,1,0.224,0.224,every_step,0,1,0
cnn,3,step_resident,gpu,4,3,222.286,74.09533,spaced,0,0,333
cnn,3,step_end_to_end,gpu,4,1,56.934,56.934,every_step,6,5,55
cnn,3,construction,cpu,16,5,3.5029998,0.70059997,none,0,0,0
cnn,3,forward_cold,cpu,16,1,2.6100001,2.6100001,none,0,0,0
cnn,3,forward_hot,cpu,16,2,5.0880003,2.5440001,none,0,0,0
cnn,3,backward_cold,cpu,16,1,5.702,5.702,none,0,0,0
cnn,3,backward_hot,cpu,16,2,11.368,5.684,none,0,0,0
cnn,3,step_sgd,cpu,16,2,1.915,0.9575,none,0,0,0
cnn,3,step_adam,cpu,16,2,9.427,4.7135,none,0,0,0
cnn,3,loss_read,cpu,16,1,0.01,0.01,every_step,0,0,0
cnn,3,step_resident,cpu,16,2,27.774,13.887,spaced,0,0,0
cnn,3,forward_cold,gpu,16,1,7.158,7.158,none,0,0,6
cnn,3,forward_hot,gpu,16,2,10.907,5.4535,none,0,0,12
cnn,3,backward_cold,gpu,16,1,33.903,33.903,none,0,0,32
cnn,3,backward_hot,gpu,16,2,59.046,29.523,none,0,0,64
cnn,3,step_sgd,gpu,16,2,17.444,8.722,none,0,0,24
cnn,3,step_adam,gpu,16,2,90.165,45.0825,none,0,0,128
cnn,3,loss_read,gpu,16,1,2.575,2.575,every_step,0,1,0
cnn,3,step_resident,gpu,16,2,166.084,83.042,spaced,0,0,222
cnn,3,step_end_to_end,gpu,16,1,56.302998,56.302998,every_step,6,5,55
cnn,4,construction,cpu,1,5,1.3610001,0.27220002,none,0,0,0
cnn,4,forward_cold,cpu,1,1,0.29500002,0.29500002,none,0,0,0
cnn,4,forward_hot,cpu,1,3,0.764,0.25466666,none,0,0,0
cnn,4,backward_cold,cpu,1,1,1.035,1.035,none,0,0,0
cnn,4,backward_hot,cpu,1,3,2.971,0.9903333,none,0,0,0
cnn,4,step_sgd,cpu,1,3,1.344,0.44799998,none,0,0,0
cnn,4,step_adam,cpu,1,3,5.8669996,1.9556665,none,0,0,0
cnn,4,loss_read,cpu,1,1,0.004,0.004,every_step,0,0,0
cnn,4,step_resident,cpu,1,3,10.621,3.5403335,spaced,0,0,0
cnn,4,forward_cold,gpu,1,1,8.3029995,8.3029995,none,0,0,6
cnn,4,forward_hot,gpu,1,3,9.705,3.235,none,0,0,18
cnn,4,backward_cold,gpu,1,1,17.509,17.509,none,0,0,32
cnn,4,backward_hot,gpu,1,3,50.100998,16.700333,none,0,0,96
cnn,4,step_sgd,gpu,1,3,23.012999,7.6709995,none,0,0,40
cnn,4,step_adam,gpu,1,3,101.908,33.969334,none,0,0,192
cnn,4,loss_read,gpu,1,1,0.217,0.217,every_step,0,1,0
cnn,4,step_resident,gpu,1,3,182.21199,60.73733,spaced,0,0,333
cnn,4,step_end_to_end,gpu,1,1,41.999,41.999,every_step,6,5,55
cnn,4,construction,cpu,4,5,2.27,0.454,none,0,0,0
cnn,4,forward_cold,cpu,4,1,0.85999995,0.85999995,none,0,0,0
cnn,4,forward_hot,cpu,4,3,2.484,0.828,none,0,0,0
cnn,4,backward_cold,cpu,4,1,2.3739998,2.3739998,none,0,0,0
cnn,4,backward_hot,cpu,4,3,7.043,2.3476667,none,0,0,0
cnn,4,step_sgd,cpu,4,3,2.2319999,0.74399996,none,0,0,0
cnn,4,step_adam,cpu,4,3,10.0060005,3.3353336,none,0,0,0
cnn,4,loss_read,cpu,4,1,0.007,0.007,every_step,0,0,0
cnn,4,step_resident,cpu,4,3,20.901001,6.9670005,spaced,0,0,0
cnn,4,forward_cold,gpu,4,1,5.491,5.491,none,0,0,6
cnn,4,forward_hot,gpu,4,3,10.146999,3.382333,none,0,0,18
cnn,4,backward_cold,gpu,4,1,21.18,21.18,none,0,0,32
cnn,4,backward_hot,gpu,4,3,59.063,19.687666,none,0,0,96
cnn,4,step_sgd,gpu,4,3,29.574,9.858,none,0,0,40
cnn,4,step_adam,gpu,4,3,113.654,37.884666,none,0,0,192
cnn,4,loss_read,gpu,4,1,0.283,0.283,every_step,0,1,0
cnn,4,step_resident,gpu,4,3,213.174,71.058,spaced,0,0,333
cnn,4,step_end_to_end,gpu,4,1,45.777,45.777,every_step,6,5,55
cnn,4,construction,cpu,16,5,3.325,0.665,none,0,0,0
cnn,4,forward_cold,cpu,16,1,2.592,2.592,none,0,0,0
cnn,4,forward_hot,cpu,16,2,5.2299995,2.6149998,none,0,0,0
cnn,4,backward_cold,cpu,16,1,5.841,5.841,none,0,0,0
cnn,4,backward_hot,cpu,16,2,11.526,5.763,none,0,0,0
cnn,4,step_sgd,cpu,16,2,2.017,1.0085,none,0,0,0
cnn,4,step_adam,cpu,16,2,9.63,4.815,none,0,0,0
cnn,4,loss_read,cpu,16,1,0.009000001,0.009000001,every_step,0,0,0
cnn,4,step_resident,cpu,16,2,28.087,14.0435,spaced,0,0,0
cnn,4,forward_cold,gpu,16,1,7.586,7.586,none,0,0,6
cnn,4,forward_hot,gpu,16,2,10.52,5.26,none,0,0,12
cnn,4,backward_cold,gpu,16,1,22.276,22.276,none,0,0,32
cnn,4,backward_hot,gpu,16,2,50.239,25.1195,none,0,0,64
cnn,4,step_sgd,gpu,16,2,17.631,8.8155,none,0,0,24
cnn,4,step_adam,gpu,16,2,88.06699,44.033497,none,0,0,128
cnn,4,loss_read,gpu,16,1,2.8339999,2.8339999,every_step,0,1,0
cnn,4,step_resident,gpu,16,2,158.09999,79.049995,spaced,0,0,222
cnn,4,step_end_to_end,gpu,16,1,56.376,56.376,every_step,6,5,55
cnn,5,construction,cpu,1,5,1.4100001,0.282,none,0,0,0
cnn,5,forward_cold,cpu,1,1,0.298,0.298,none,0,0,0
cnn,5,forward_hot,cpu,1,3,0.78300005,0.261,none,0,0,0
cnn,5,backward_cold,cpu,1,1,1.02,1.02,none,0,0,0
cnn,5,backward_hot,cpu,1,3,2.9620001,0.98733336,none,0,0,0
cnn,5,step_sgd,cpu,1,3,1.298,0.43266666,none,0,0,0
cnn,5,step_adam,cpu,1,3,5.7330003,1.9110001,none,0,0,0
cnn,5,loss_read,cpu,1,1,0.005,0.005,every_step,0,0,0
cnn,5,step_resident,cpu,1,3,10.343,3.447667,spaced,0,0,0
cnn,5,forward_cold,gpu,1,1,4.406,4.406,none,0,0,6
cnn,5,forward_hot,gpu,1,3,12.226999,4.0756664,none,0,0,18
cnn,5,backward_cold,gpu,1,1,18.254002,18.254002,none,0,0,32
cnn,5,backward_hot,gpu,1,3,51.72,17.24,none,0,0,96
cnn,5,step_sgd,gpu,1,3,23.242,7.7473335,none,0,0,40
cnn,5,step_adam,gpu,1,3,98.907,32.968998,none,0,0,192
cnn,5,loss_read,gpu,1,1,0.273,0.273,every_step,0,1,0
cnn,5,step_resident,gpu,1,3,182.928,60.975998,spaced,0,0,333
cnn,5,step_end_to_end,gpu,1,1,42.39,42.39,every_step,6,5,55
cnn,5,construction,cpu,4,5,2.262,0.45240003,none,0,0,0
cnn,5,forward_cold,cpu,4,1,0.84400004,0.84400004,none,0,0,0
cnn,5,forward_hot,cpu,4,3,2.474,0.8246667,none,0,0,0
cnn,5,backward_cold,cpu,4,1,2.575,2.575,none,0,0,0
cnn,5,backward_hot,cpu,4,3,7.3310003,2.4436667,none,0,0,0
cnn,5,step_sgd,cpu,4,3,2.2450001,0.7483334,none,0,0,0
cnn,5,step_adam,cpu,4,3,9.989,3.3296669,none,0,0,0
cnn,5,loss_read,cpu,4,1,0.007,0.007,every_step,0,0,0
cnn,5,step_resident,cpu,4,3,21.558,7.1860003,spaced,0,0,0
cnn,5,forward_cold,gpu,4,1,6.401,6.401,none,0,0,6
cnn,5,forward_hot,gpu,4,3,12.057,4.019,none,0,0,18
cnn,5,backward_cold,gpu,4,1,21.679,21.679,none,0,0,32
cnn,5,backward_hot,gpu,4,3,61.047,20.349,none,0,0,96
cnn,5,step_sgd,gpu,4,3,24.303999,8.101333,none,0,0,40
cnn,5,step_adam,gpu,4,3,120.759,40.253002,none,0,0,192
cnn,5,loss_read,gpu,4,1,0.24399999,0.24399999,every_step,0,1,0
cnn,5,step_resident,gpu,4,3,216.71,72.23667,spaced,0,0,333
cnn,5,step_end_to_end,gpu,4,1,46.781,46.781,every_step,6,5,55
cnn,5,construction,cpu,16,5,3.661,0.7322,none,0,0,0
cnn,5,forward_cold,cpu,16,1,2.678,2.678,none,0,0,0
cnn,5,forward_hot,cpu,16,2,5.1549997,2.5774999,none,0,0,0
cnn,5,backward_cold,cpu,16,1,5.828,5.828,none,0,0,0
cnn,5,backward_hot,cpu,16,2,11.503,5.7515,none,0,0,0
cnn,5,step_sgd,cpu,16,2,1.992,0.996,none,0,0,0
cnn,5,step_adam,cpu,16,2,9.7109995,4.8554997,none,0,0,0
cnn,5,loss_read,cpu,16,1,0.01,0.01,every_step,0,0,0
cnn,5,step_resident,cpu,16,2,28.199,14.0995,spaced,0,0,0
cnn,5,forward_cold,gpu,16,1,10.479,10.479,none,0,0,6
cnn,5,forward_hot,gpu,16,2,10.677,5.3385,none,0,0,12
cnn,5,backward_cold,gpu,16,1,26.617,26.617,none,0,0,32
cnn,5,backward_hot,gpu,16,2,50.141,25.0705,none,0,0,64
cnn,5,step_sgd,gpu,16,2,17.376,8.688,none,0,0,24
cnn,5,step_adam,gpu,16,2,87.319,43.6595,none,0,0,128
cnn,5,loss_read,gpu,16,1,2.842,2.842,every_step,0,1,0
cnn,5,step_resident,gpu,16,2,162.086,81.043,spaced,0,0,222
cnn,5,step_end_to_end,gpu,16,1,54.915,54.915,every_step,6,5,55
rnn,1,construction,cpu,4,5,1.508,0.3016,none,0,0,0
rnn,1,forward_cold,cpu,4,1,2.043,2.043,none,0,0,0
rnn,1,forward_hot,cpu,4,3,5.861,1.9536667,none,0,0,0
rnn,1,backward_cold,cpu,4,1,5.383,5.383,none,0,0,0
rnn,1,backward_hot,cpu,4,3,17.005001,5.6683335,none,0,0,0
rnn,1,step_sgd,cpu,4,3,1.832,0.6106667,none,0,0,0
rnn,1,step_adam,cpu,4,3,8.899,2.9663334,none,0,0,0
rnn,1,loss_read,cpu,4,1,0.005,0.005,every_step,0,0,0
rnn,1,step_resident,cpu,4,3,39.604,13.201333,spaced,0,0,0
rnn,1,forward_cold,gpu,4,1,35.372,35.372,none,0,0,43
rnn,1,forward_hot,gpu,4,3,76.764,25.588,none,0,0,129
rnn,1,backward_cold,gpu,4,1,66.954,66.954,none,0,0,111
rnn,1,backward_hot,gpu,4,3,211.40302,70.467674,none,0,0,333
rnn,1,step_sgd,gpu,4,3,33.135002,11.045001,none,0,0,50
rnn,1,step_adam,gpu,4,3,155.562,51.854,none,0,0,240
rnn,1,loss_read,gpu,4,1,0.941,0.941,every_step,0,1,0
rnn,1,step_resident,gpu,4,3,546.604,182.20134,spaced,0,0,729
rnn,1,step_end_to_end,gpu,4,1,162.83301,162.83301,every_step,7,6,173
rnn,1,construction,cpu,16,5,4.017,0.80340004,none,0,0,0
rnn,1,forward_cold,cpu,16,1,9.165,9.165,none,0,0,0
rnn,1,forward_hot,cpu,16,3,27.349,9.116334,none,0,0,0
rnn,1,backward_cold,cpu,16,1,21.574,21.574,none,0,0,0
rnn,1,backward_hot,cpu,16,3,65.941,21.980333,none,0,0,0
rnn,1,step_sgd,cpu,16,3,5.711,1.9036666,none,0,0,0
rnn,1,step_adam,cpu,16,3,26.571001,8.857,none,0,0,0
rnn,1,loss_read,cpu,16,1,0.015,0.015,every_step,0,0,0
rnn,1,step_resident,cpu,16,3,132.294,44.098003,spaced,0,0,0
rnn,1,forward_cold,gpu,16,1,47.096,47.096,none,0,0,43
rnn,1,forward_hot,gpu,16,3,116.916,38.972,none,0,0,129
rnn,1,backward_cold,gpu,16,1,103.051994,103.051994,none,0,0,111
rnn,1,backward_hot,gpu,16,3,311.284,103.76133,none,0,0,333
rnn,1,step_sgd,gpu,16,3,45.531998,15.177333,none,0,0,50
rnn,1,step_adam,gpu,16,3,225.886,75.295334,none,0,0,240
rnn,1,loss_read,gpu,16,1,0.363,0.363,every_step,0,1,0
rnn,1,step_resident,gpu,16,3,749.631,249.877,spaced,0,0,729
rnn,1,step_end_to_end,gpu,16,1,202.25499,202.25499,every_step,7,6,173
rnn,1,construction,cpu,64,5,8.73,1.7459999,none,0,0,0
rnn,1,forward_cold,cpu,64,1,28.212,28.212,none,0,0,0
rnn,1,forward_hot,cpu,64,2,56.328,28.164,none,0,0,0
rnn,1,backward_cold,cpu,64,1,57.404,57.404,none,0,0,0
rnn,1,backward_hot,cpu,64,2,115.693,57.8465,none,0,0,0
rnn,1,step_sgd,cpu,64,2,5.9170003,2.9585001,none,0,0,0
rnn,1,step_adam,cpu,64,2,30.522,15.261,none,0,0,0
rnn,1,loss_read,cpu,64,1,0.024,0.024,every_step,0,0,0
rnn,1,step_resident,cpu,64,2,208.575,104.2875,spaced,0,0,0
rnn,1,forward_cold,gpu,64,1,64.101006,64.101006,none,0,0,43
rnn,1,forward_hot,gpu,64,2,118.199,59.0995,none,0,0,86
rnn,1,backward_cold,gpu,64,1,134.921,134.921,none,0,0,111
rnn,1,backward_hot,gpu,64,2,265.637,132.8185,none,0,0,222
rnn,1,step_sgd,gpu,64,2,34.042,17.021,none,0,0,30
rnn,1,step_adam,gpu,64,2,171.514,85.757,none,0,0,160
rnn,1,loss_read,gpu,64,1,0.40399998,0.40399998,every_step,0,1,0
rnn,1,step_resident,gpu,64,2,575.735,287.8675,spaced,0,0,486
rnn,1,step_end_to_end,gpu,64,1,238.653,238.653,every_step,7,6,173
rnn,2,construction,cpu,4,5,1.771,0.3542,none,0,0,0
rnn,2,forward_cold,cpu,4,1,2.0540001,2.0540001,none,0,0,0
rnn,2,forward_hot,cpu,4,3,5.996,1.9986666,none,0,0,0
rnn,2,backward_cold,cpu,4,1,5.5439997,5.5439997,none,0,0,0
rnn,2,backward_hot,cpu,4,3,17.311,5.770334,none,0,0,0
rnn,2,step_sgd,cpu,4,3,1.8379999,0.61266667,none,0,0,0
rnn,2,step_adam,cpu,4,3,9.053,3.0176668,none,0,0,0
rnn,2,loss_read,cpu,4,1,0.006,0.006,every_step,0,0,0
rnn,2,step_resident,cpu,4,3,40.341,13.447,spaced,0,0,0
rnn,2,forward_cold,gpu,4,1,29.868,29.868,none,0,0,43
rnn,2,forward_hot,gpu,4,3,77.664,25.888,none,0,0,129
rnn,2,backward_cold,gpu,4,1,66.268,66.268,none,0,0,111
rnn,2,backward_hot,gpu,4,3,209.98,69.99333,none,0,0,333
rnn,2,step_sgd,gpu,4,3,36.599,12.199666,none,0,0,50
rnn,2,step_adam,gpu,4,3,165.55699,55.185665,none,0,0,240
rnn,2,loss_read,gpu,4,1,0.31199998,0.31199998,every_step,0,1,0
rnn,2,step_resident,gpu,4,3,549.084,183.028,spaced,0,0,729
rnn,2,step_end_to_end,gpu,4,1,150.942,150.942,every_step,7,6,173
rnn,2,construction,cpu,16,5,4.013,0.8026,none,0,0,0
rnn,2,forward_cold,cpu,16,1,9.308001,9.308001,none,0,0,0
rnn,2,forward_hot,cpu,16,3,27.486,9.162,none,0,0,0
rnn,2,backward_cold,cpu,16,1,21.747,21.747,none,0,0,0
rnn,2,backward_hot,cpu,16,3,66.878,22.292665,none,0,0,0
rnn,2,step_sgd,cpu,16,3,5.833,1.9443334,none,0,0,0
rnn,2,step_adam,cpu,16,3,26.568998,8.856333,none,0,0,0
rnn,2,loss_read,cpu,16,1,0.015,0.015,every_step,0,0,0
rnn,2,step_resident,cpu,16,3,132.59799,44.19933,spaced,0,0,0
rnn,2,forward_cold,gpu,16,1,49.438,49.438,none,0,0,43
rnn,2,forward_hot,gpu,16,3,118.979,39.659664,none,0,0,129
rnn,2,backward_cold,gpu,16,1,102.714005,102.714005,none,0,0,111
rnn,2,backward_hot,gpu,16,3,325.138,108.37933,none,0,0,333
rnn,2,step_sgd,gpu,16,3,46.121002,15.373668,none,0,0,50
rnn,2,step_adam,gpu,16,3,221.917,73.972336,none,0,0,240
rnn,2,loss_read,gpu,16,1,0.356,0.356,every_step,0,1,0
rnn,2,step_resident,gpu,16,3,780.123,260.041,spaced,0,0,729
rnn,2,step_end_to_end,gpu,16,1,214.681,214.681,every_step,7,6,173
rnn,2,construction,cpu,64,5,8.629,1.7257999,none,0,0,0
rnn,2,forward_cold,cpu,64,1,28.161001,28.161001,none,0,0,0
rnn,2,forward_hot,cpu,64,2,56.348,28.174,none,0,0,0
rnn,2,backward_cold,cpu,64,1,60.401997,60.401997,none,0,0,0
rnn,2,backward_hot,cpu,64,2,118.658,59.329,none,0,0,0
rnn,2,step_sgd,cpu,64,2,5.982,2.991,none,0,0,0
rnn,2,step_adam,cpu,64,2,29.489,14.7445,none,0,0,0
rnn,2,loss_read,cpu,64,1,0.024,0.024,every_step,0,0,0
rnn,2,step_resident,cpu,64,2,210.01001,105.005005,spaced,0,0,0
rnn,2,forward_cold,gpu,64,1,57.444,57.444,none,0,0,43
rnn,2,forward_hot,gpu,64,2,103.55,51.775,none,0,0,86
rnn,2,backward_cold,gpu,64,1,128.03601,128.03601,none,0,0,111
rnn,2,backward_hot,gpu,64,2,262.04498,131.02249,none,0,0,222
rnn,2,step_sgd,gpu,64,2,34.997,17.4985,none,0,0,30
rnn,2,step_adam,gpu,64,2,178.38,89.19,none,0,0,160
rnn,2,loss_read,gpu,64,1,0.426,0.426,every_step,0,1,0
rnn,2,step_resident,gpu,64,2,593.604,296.802,spaced,0,0,486
rnn,2,step_end_to_end,gpu,64,1,248.459,248.459,every_step,7,6,173
rnn,3,construction,cpu,4,5,1.5040001,0.30080003,none,0,0,0
rnn,3,forward_cold,cpu,4,1,2.069,2.069,none,0,0,0
rnn,3,forward_hot,cpu,4,3,5.882,1.9606667,none,0,0,0
rnn,3,backward_cold,cpu,4,1,5.888,5.888,none,0,0,0
rnn,3,backward_hot,cpu,4,3,17.241001,5.747,none,0,0,0
rnn,3,step_sgd,cpu,4,3,1.8080001,0.6026667,none,0,0,0
rnn,3,step_adam,cpu,4,3,8.942,2.9806669,none,0,0,0
rnn,3,loss_read,cpu,4,1,0.005,0.005,every_step,0,0,0
rnn,3,step_resident,cpu,4,3,40.038002,13.346001,spaced,0,0,0
rnn,3,forward_cold,gpu,4,1,33.286003,33.286003,none,0,0,43
rnn,3,forward_hot,gpu,4,3,76.406006,25.468668,none,0,0,129
rnn,3,backward_cold,gpu,4,1,66.413,66.413,none,0,0,111
rnn,3,backward_hot,gpu,4,3,204.09799,68.03266,none,0,0,333
rnn,3,step_sgd,gpu,4,3,31.307001,10.435667,none,0,0,50
rnn,3,step_adam,gpu,4,3,164.162,54.72067,none,0,0,240
rnn,3,loss_read,gpu,4,1,0.279,0.279,every_step,0,1,0
rnn,3,step_resident,gpu,4,3,532.026,177.342,spaced,0,0,729
rnn,3,step_end_to_end,gpu,4,1,147.06001,147.06001,every_step,7,6,173
rnn,3,construction,cpu,16,5,3.9320002,0.7864,none,0,0,0
rnn,3,forward_cold,cpu,16,1,9.251,9.251,none,0,0,0
rnn,3,forward_hot,cpu,16,3,27.467,9.155666,none,0,0,0
rnn,3,backward_cold,cpu,16,1,21.443,21.443,none,0,0,0
rnn,3,backward_hot,cpu,16,3,66.63699,22.212332,none,0,0,0
rnn,3,step_sgd,cpu,16,3,5.786,1.9286666,none,0,0,0
rnn,3,step_adam,cpu,16,3,27.009,9.003,none,0,0,0
rnn,3,loss_read,cpu,16,1,0.014,0.014,every_step,0,0,0
rnn,3,step_resident,cpu,16,3,133.578,44.526,spaced,0,0,0
rnn,3,forward_cold,gpu,16,1,49.301,49.301,none,0,0,43
rnn,3,forward_hot,gpu,16,3,119.145,39.715,none,0,0,129
rnn,3,backward_cold,gpu,16,1,105.217,105.217,none,0,0,111
rnn,3,backward_hot,gpu,16,3,319.206,106.402,none,0,0,333
rnn,3,step_sgd,gpu,16,3,50.161,16.720333,none,0,0,50
rnn,3,step_adam,gpu,16,3,222.551,74.18366,none,0,0,240
rnn,3,loss_read,gpu,16,1,0.33499998,0.33499998,every_step,0,1,0
rnn,3,step_resident,gpu,16,3,767.685,255.895,spaced,0,0,729
rnn,3,step_end_to_end,gpu,16,1,210.948,210.948,every_step,7,6,173
rnn,3,construction,cpu,64,5,8.813999,1.7627999,none,0,0,0
rnn,3,forward_cold,cpu,64,1,28.649,28.649,none,0,0,0
rnn,3,forward_hot,cpu,64,2,56.987,28.4935,none,0,0,0
rnn,3,backward_cold,cpu,64,1,57.725998,57.725998,none,0,0,0
rnn,3,backward_hot,cpu,64,2,115.912,57.956,none,0,0,0
rnn,3,step_sgd,cpu,64,2,5.966,2.983,none,0,0,0
rnn,3,step_adam,cpu,64,2,29.722,14.861,none,0,0,0
rnn,3,loss_read,cpu,64,1,0.024,0.024,every_step,0,0,0
rnn,3,step_resident,cpu,64,2,209.877,104.9385,spaced,0,0,0
rnn,3,forward_cold,gpu,64,1,61.201,61.201,none,0,0,43
rnn,3,forward_hot,gpu,64,2,125.422,62.711,none,0,0,86
rnn,3,backward_cold,gpu,64,1,133.20001,133.20001,none,0,0,111
rnn,3,backward_hot,gpu,64,2,261.90698,130.95349,none,0,0,222
rnn,3,step_sgd,gpu,64,2,36.601997,18.300999,none,0,0,30
rnn,3,step_adam,gpu,64,2,176.407,88.2035,none,0,0,160
rnn,3,loss_read,gpu,64,1,0.40300003,0.40300003,every_step,0,1,0
rnn,3,step_resident,gpu,64,2,599.782,299.891,spaced,0,0,486
rnn,3,step_end_to_end,gpu,64,1,237.78699,237.78699,every_step,7,6,173
rnn,4,construction,cpu,4,5,1.5200001,0.30400002,none,0,0,0
rnn,4,forward_cold,cpu,4,1,1.943,1.943,none,0,0,0
rnn,4,forward_hot,cpu,4,3,5.85,1.9499999,none,0,0,0
rnn,4,backward_cold,cpu,4,1,5.4259996,5.4259996,none,0,0,0
rnn,4,backward_hot,cpu,4,3,16.720001,5.5733337,none,0,0,0
rnn,4,step_sgd,cpu,4,3,1.8690001,0.623,none,0,0,0
rnn,4,step_adam,cpu,4,3,9.066999,3.0223331,none,0,0,0
rnn,4,loss_read,cpu,4,1,0.005,0.005,every_step,0,0,0
rnn,4,step_resident,cpu,4,3,39.519,13.173,spaced,0,0,0
rnn,4,forward_cold,gpu,4,1,35.657,35.657,none,0,0,43
rnn,4,forward_hot,gpu,4,3,78.724,26.241333,none,0,0,129
rnn,4,backward_cold,gpu,4,1,67.243004,67.243004,none,0,0,111
rnn,4,backward_hot,gpu,4,3,205.538,68.512665,none,0,0,333
rnn,4,step_sgd,gpu,4,3,34.152,11.384,none,0,0,50
rnn,4,step_adam,gpu,4,3,158.98601,52.995335,none,0,0,240
rnn,4,loss_read,gpu,4,1,0.3,0.3,every_step,0,1,0
rnn,4,step_resident,gpu,4,3,541.069,180.35632,spaced,0,0,729
rnn,4,step_end_to_end,gpu,4,1,149.69,149.69,every_step,7,6,173
rnn,4,construction,cpu,16,5,3.867,0.7734,none,0,0,0
rnn,4,forward_cold,cpu,16,1,9.127001,9.127001,none,0,0,0
rnn,4,forward_hot,cpu,16,3,27.421999,9.140666,none,0,0,0
rnn,4,backward_cold,cpu,16,1,21.526,21.526,none,0,0,0
rnn,4,backward_hot,cpu,16,3,65.68199,21.893997,none,0,0,0
rnn,4,step_sgd,cpu,16,3,5.7539997,1.9179999,none,0,0,0
rnn,4,step_adam,cpu,16,3,26.716002,8.9053335,none,0,0,0
rnn,4,loss_read,cpu,16,1,0.015,0.015,every_step,0,0,0
rnn,4,step_resident,cpu,16,3,132.918,44.306,spaced,0,0,0
rnn,4,forward_cold,gpu,16,1,49.164,49.164,none,0,0,43
rnn,4,forward_hot,gpu,16,3,122.05299,40.68433,none,0,0,129
rnn,4,backward_cold,gpu,16,1,100.05299,100.05299,none,0,0,111
rnn,4,backward_hot,gpu,16,3,321.395,107.13166,none,0,0,333
rnn,4,step_sgd,gpu,16,3,52.697998,17.566,none,0,0,50
rnn,4,step_adam,gpu,16,3,215.29102,71.76367,none,0,0,240
rnn,4,loss_read,gpu,16,1,0.398,0.398,every_step,0,1,0
rnn,4,step_resident,gpu,16,3,732.64905,244.21635,spaced,0,0,729
rnn,4,step_end_to_end,gpu,16,1,203.551,203.551,every_step,7,6,173
rnn,4,construction,cpu,64,5,8.711,1.7422001,none,0,0,0
rnn,4,forward_cold,cpu,64,1,28.178999,28.178999,none,0,0,0
rnn,4,forward_hot,cpu,64,2,56.197,28.0985,none,0,0,0
rnn,4,backward_cold,cpu,64,1,57.635002,57.635002,none,0,0,0
rnn,4,backward_hot,cpu,64,2,115.63,57.815,none,0,0,0
rnn,4,step_sgd,cpu,64,2,6.0410004,3.0205002,none,0,0,0
rnn,4,step_adam,cpu,64,2,28.883,14.4415,none,0,0,0
