group,process,phase,family,backend,dtype,size,elements,bytes,transfer_mode,iterations,elapsed_ms,per_iteration_ms,uploads,downloads,compute_passes
types,5,upload,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,43.349003,8.669801,5,0,0
types,5,download,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,18.747,3.7494,0,5,0
types,5,upload,transfer,gpu,int64,0,32768,262144,equal_bytes,5,36.589,7.3178,5,0,0
types,5,download,transfer,gpu,int64,0,32768,262144,equal_bytes,5,13.947,2.7893999,0,5,0
types,5,upload,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,33.035,6.607,5,0,0
types,5,download,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,13.314,2.6628,0,5,0
types,6,construction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,0.068,0.013600001,0,0,0
types,6,extraction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,47.286,9.4572,0,0,0
types,6,upload,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,30.757,6.1514,5,0,0
types,6,download,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,17.591,3.5182,0,5,0
types,6,construction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,0.065,0.012999999,0,0,0
types,6,extraction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,45.611,9.1222,0,0,0
types,6,upload,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,38.635998,7.7271996,5,0,0
types,6,download,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,17.484,3.4968,0,5,0
types,6,construction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,0.205,0.041,0,0,0
types,6,extraction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,49.267002,9.8534,0,0,0
types,6,upload,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,36.154,7.2307997,5,0,0
types,6,download,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,13.846,2.7691998,0,5,0
types,6,construction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,0.224,0.044800002,0,0,0
types,6,extraction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,51.429,10.2858,0,0,0
types,6,upload,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,33.466,6.6932,5,0,0
types,6,download,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,15.21,3.042,0,5,0
types,6,construction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,0.063,0.0126,0,0,0
types,6,extraction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,52.924,10.5848,0,0,0
types,6,upload,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,42.329,8.465799,5,0,0
types,6,download,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,14.103,2.8206,0,5,0
types,6,construction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,0.15,0.030000001,0,0,0
types,6,extraction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,56.363003,11.2726,0,0,0
types,6,upload,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,34.034,6.8068,5,0,0
types,6,download,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,21.38,4.276,0,5,0
types,6,construction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,0.18,0.036000002,0,0,0
types,6,extraction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,58.57,11.714,0,0,0
types,6,upload,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,46.356,9.2712,5,0,0
types,6,download,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,20.997002,4.1994004,0,5,0
types,6,construction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,0.091,0.018199999,0,0,0
types,6,extraction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,50.836998,10.167399,0,0,0
types,6,upload,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,39.664,7.9328003,5,0,0
types,6,download,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,19.492,3.8984,0,5,0
types,6,construction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,0.060999997,0.0122,0,0,0
types,6,extraction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,56.502,11.3004,0,0,0
types,6,upload,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,42.772,8.5543995,5,0,0
types,6,download,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,15.482,3.0964,0,5,0
types,6,upload,transfer,gpu,float32,0,65536,262144,equal_bytes,5,43.613003,8.722601,5,0,0
types,6,download,transfer,gpu,float32,0,65536,262144,equal_bytes,5,22.594,4.5188,0,5,0
types,6,upload,transfer,gpu,int8,0,262144,262144,equal_bytes,5,76.312996,15.262599,5,0,0
types,6,download,transfer,gpu,int8,0,262144,262144,equal_bytes,5,52.678,10.535601,0,5,0
types,6,upload,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,51.288002,10.257601,5,0,0
types,6,download,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,55.133,11.0266,0,5,0
types,6,upload,transfer,gpu,int16,0,131072,262144,equal_bytes,5,48.629997,9.726,5,0,0
types,6,download,transfer,gpu,int16,0,131072,262144,equal_bytes,5,32.564,6.5127997,0,5,0
types,6,upload,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,56.112,11.2224,5,0,0
types,6,download,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,29.169,5.8338003,0,5,0
types,6,upload,transfer,gpu,int32,0,65536,262144,equal_bytes,5,36.415,7.283,5,0,0
types,6,download,transfer,gpu,int32,0,65536,262144,equal_bytes,5,27.349,5.4698,0,5,0
types,6,upload,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,43.706997,8.7414,5,0,0
types,6,download,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,33.731,6.7461996,0,5,0
types,6,upload,transfer,gpu,int64,0,32768,262144,equal_bytes,5,30.577,6.1154,5,0,0
types,6,download,transfer,gpu,int64,0,32768,262144,equal_bytes,5,14.365,2.873,0,5,0
types,6,upload,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,32.461,6.4922,5,0,0
types,6,download,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,13.801,2.7602,0,5,0
types,7,construction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,0.136,0.027200002,0,0,0
types,7,extraction,cpu_memory,cpu,float32,0,65536,262144,equal_cardinality,5,48.16,9.632,0,0,0
types,7,upload,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,32.474,6.4947996,5,0,0
types,7,download,transfer,gpu,float32,0,65536,262144,equal_cardinality,5,17.272999,3.4545999,0,5,0
types,7,construction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,0.118,0.0236,0,0,0
types,7,extraction,cpu_memory,cpu,int8,0,65536,65536,equal_cardinality,5,55.193,11.0386,0,0,0
types,7,upload,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,35.818,7.1636,5,0,0
types,7,download,transfer,gpu,int8,0,65536,65536,equal_cardinality,5,19.497,3.8994,0,5,0
types,7,construction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,0.19500001,0.039,0,0,0
types,7,extraction,cpu_memory,cpu,uint8,0,65536,65536,equal_cardinality,5,50.918003,10.1836,0,0,0
types,7,upload,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,29.605,5.921,5,0,0
types,7,download,transfer,gpu,uint8,0,65536,65536,equal_cardinality,5,18.609001,3.7218003,0,5,0
types,7,construction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,0.186,0.0372,0,0,0
types,7,extraction,cpu_memory,cpu,int16,0,65536,131072,equal_cardinality,5,55.152,11.0304,0,0,0
types,7,upload,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,47.119,9.4237995,5,0,0
types,7,download,transfer,gpu,int16,0,65536,131072,equal_cardinality,5,18.676,3.7352002,0,5,0
types,7,construction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,0.054,0.0108,0,0,0
types,7,extraction,cpu_memory,cpu,uint16,0,65536,131072,equal_cardinality,5,61.406002,12.2812,0,0,0
types,7,upload,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,45.705,9.141001,5,0,0
types,7,download,transfer,gpu,uint16,0,65536,131072,equal_cardinality,5,23.015,4.6029997,0,5,0
types,7,construction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,0.19399999,0.038799997,0,0,0
types,7,extraction,cpu_memory,cpu,int32,0,65536,262144,equal_cardinality,5,59.77,11.954,0,0,0
types,7,upload,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,46.295,9.259,5,0,0
types,7,download,transfer,gpu,int32,0,65536,262144,equal_cardinality,5,18.465,3.693,0,5,0
types,7,construction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,0.076,0.015199999,0,0,0
types,7,extraction,cpu_memory,cpu,uint32,0,65536,262144,equal_cardinality,5,49.778,9.9556,0,0,0
types,7,upload,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,36.341,7.2682,5,0,0
types,7,download,transfer,gpu,uint32,0,65536,262144,equal_cardinality,5,15.049999,3.0099998,0,5,0
types,7,construction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,0.071,0.0142,0,0,0
types,7,extraction,cpu_memory,cpu,int64,0,65536,524288,equal_cardinality,5,46.732002,9.3464,0,0,0
types,7,upload,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,28.656,5.7312,5,0,0
types,7,download,transfer,gpu,int64,0,65536,524288,equal_cardinality,5,14.016,2.8032,0,5,0
types,7,construction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,0.106,0.0212,0,0,0
types,7,extraction,cpu_memory,cpu,uint64,0,65536,524288,equal_cardinality,5,54.104,10.8208,0,0,0
types,7,upload,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,35.804,7.1608,5,0,0
types,7,download,transfer,gpu,uint64,0,65536,524288,equal_cardinality,5,18.717001,3.7434,0,5,0
types,7,upload,transfer,gpu,float32,0,65536,262144,equal_bytes,5,37.078,7.4156,5,0,0
types,7,download,transfer,gpu,float32,0,65536,262144,equal_bytes,5,16.448,3.2896,0,5,0
types,7,upload,transfer,gpu,int8,0,262144,262144,equal_bytes,5,51.135,10.226999,5,0,0
types,7,download,transfer,gpu,int8,0,262144,262144,equal_bytes,5,51.552002,10.3104,0,5,0
types,7,upload,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,62.605,12.521,5,0,0
types,7,download,transfer,gpu,uint8,0,262144,262144,equal_bytes,5,47.628998,9.5258,0,5,0
types,7,upload,transfer,gpu,int16,0,131072,262144,equal_bytes,5,43.248,8.6496,5,0,0
types,7,download,transfer,gpu,int16,0,131072,262144,equal_bytes,5,27.197,5.4394,0,5,0
types,7,upload,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,38.013,7.6026,5,0,0
types,7,download,transfer,gpu,uint16,0,131072,262144,equal_bytes,5,26.218,5.2436,0,5,0
types,7,upload,transfer,gpu,int32,0,65536,262144,equal_bytes,5,31.573002,6.3146005,5,0,0
types,7,download,transfer,gpu,int32,0,65536,262144,equal_bytes,5,18.63,3.7259998,0,5,0
types,7,upload,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,45.284,9.0568,5,0,0
types,7,download,transfer,gpu,uint32,0,65536,262144,equal_bytes,5,16.92,3.384,0,5,0
types,7,upload,transfer,gpu,int64,0,32768,262144,equal_bytes,5,21.581,4.3162,5,0,0
types,7,download,transfer,gpu,int64,0,32768,262144,equal_bytes,5,11.167,2.2333999,0,5,0
types,7,upload,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,31.73,6.3459997,5,0,0
types,7,download,transfer,gpu,uint64,0,32768,262144,equal_bytes,5,9.552,1.9104,0,5,0
elementwise,1,hot,elementwise,cpu,float32,1024,1024,4096,none,10,8.703,0.8703,0,0,0
elementwise,1,cold,elementwise,gpu,float32,1024,1024,4096,none,1,5.597,5.597,0,0,1
elementwise,1,hot,elementwise,gpu,float32,1024,1024,4096,none,10,32.839,3.2839,0,0,10
elementwise,1,hot,elementwise,cpu,float32,65536,65536,262144,none,10,356.594,35.6594,0,0,0
elementwise,1,cold,elementwise,gpu,float32,65536,65536,262144,none,1,6.0109997,6.0109997,0,0,1
elementwise,1,hot,elementwise,gpu,float32,65536,65536,262144,none,10,24.379,2.4379,0,0,10
elementwise,1,hot,elementwise,cpu,float32,1048576,1048576,4194304,none,3,1732.4691,577.4897,0,0,0
elementwise,1,cold,elementwise,gpu,float32,1048576,1048576,4194304,none,1,4.08,4.08,0,0,1
elementwise,1,hot,elementwise,gpu,float32,1048576,1048576,4194304,none,3,7.2980003,2.4326668,0,0,3
elementwise,2,hot,elementwise,cpu,float32,1024,1024,4096,none,10,10.299,1.0299,0,0,0
elementwise,2,cold,elementwise,gpu,float32,1024,1024,4096,none,1,3.9479997,3.9479997,0,0,1
elementwise,2,hot,elementwise,gpu,float32,1024,1024,4096,none,10,36.266,3.6265998,0,0,10
elementwise,2,hot,elementwise,cpu,float32,65536,65536,262144,none,10,348.69598,34.8696,0,0,0
elementwise,2,cold,elementwise,gpu,float32,65536,65536,262144,none,1,3.2540002,3.2540002,0,0,1
elementwise,2,hot,elementwise,gpu,float32,65536,65536,262144,none,10,34.142,3.4141998,0,0,10
elementwise,2,hot,elementwise,cpu,float32,1048576,1048576,4194304,none,3,1840.9191,613.6397,0,0,0
elementwise,2,cold,elementwise,gpu,float32,1048576,1048576,4194304,none,1,5.5820003,5.5820003,0,0,1
elementwise,2,hot,elementwise,gpu,float32,1048576,1048576,4194304,none,3,9.914,3.3046665,0,0,3
elementwise,3,hot,elementwise,cpu,float32,1024,1024,4096,none,10,4.815,0.4815,0,0,0
elementwise,3,cold,elementwise,gpu,float32,1024,1024,4096,none,1,5.691,5.691,0,0,1
elementwise,3,hot,elementwise,gpu,float32,1024,1024,4096,none,10,32.685,3.2685,0,0,10
elementwise,3,hot,elementwise,cpu,float32,65536,65536,262144,none,10,381.88498,38.1885,0,0,0
elementwise,3,cold,elementwise,gpu,float32,65536,65536,262144,none,1,3.748,3.748,0,0,1
elementwise,3,hot,elementwise,gpu,float32,65536,65536,262144,none,10,33.932,3.3932,0,0,10
elementwise,3,hot,elementwise,cpu,float32,1048576,1048576,4194304,none,3,1650.3971,550.1324,0,0,0
elementwise,3,cold,elementwise,gpu,float32,1048576,1048576,4194304,none,1,6.573,6.573,0,0,1
elementwise,3,hot,elementwise,gpu,float32,1048576,1048576,4194304,none,3,14.73,4.91,0,0,3
elementwise,4,hot,elementwise,cpu,float32,1024,1024,4096,none,10,3.848,0.38480002,0,0,0
elementwise,4,cold,elementwise,gpu,float32,1024,1024,4096,none,1,4.313,4.313,0,0,1
elementwise,4,hot,elementwise,gpu,float32,1024,1024,4096,none,10,34.095,3.4095001,0,0,10
elementwise,4,hot,elementwise,cpu,float32,65536,65536,262144,none,10,324.725,32.4725,0,0,0
elementwise,4,cold,elementwise,gpu,float32,65536,65536,262144,none,1,2.489,2.489,0,0,1
elementwise,4,hot,elementwise,gpu,float32,65536,65536,262144,none,10,31.328001,3.1328,0,0,10
elementwise,4,hot,elementwise,cpu,float32,1048576,1048576,4194304,none,3,1646.394,548.79803,0,0,0
elementwise,4,cold,elementwise,gpu,float32,1048576,1048576,4194304,none,1,8.358,8.358,0,0,1
elementwise,4,hot,elementwise,gpu,float32,1048576,1048576,4194304,none,3,12.523,4.174333,0,0,3
elementwise,5,hot,elementwise,cpu,float32,1024,1024,4096,none,10,4.224,0.4224,0,0,0
elementwise,5,cold,elementwise,gpu,float32,1024,1024,4096,none,1,8.95,8.95,0,0,1
elementwise,5,hot,elementwise,gpu,float32,1024,1024,4096,none,10,42.099,4.2099,0,0,10
elementwise,5,hot,elementwise,cpu,float32,65536,65536,262144,none,10,335.041,33.504097,0,0,0
elementwise,5,cold,elementwise,gpu,float32,65536,65536,262144,none,1,6.137,6.137,0,0,1
elementwise,5,hot,elementwise,gpu,float32,65536,65536,262144,none,10,36.558,3.6557999,0,0,10
elementwise,5,hot,elementwise,cpu,float32,1048576,1048576,4194304,none,3,1582.1869,527.3956,0,0,0
elementwise,5,cold,elementwise,gpu,float32,1048576,1048576,4194304,none,1,4.9820004,4.9820004,0,0,1
elementwise,5,hot,elementwise,gpu,float32,1048576,1048576,4194304,none,3,13.194,4.3980002,0,0,3
elementwise,6,hot,elementwise,cpu,float32,1024,1024,4096,none,10,5.833,0.5833,0,0,0
elementwise,6,cold,elementwise,gpu,float32,1024,1024,4096,none,1,2.902,2.902,0,0,1
elementwise,6,hot,elementwise,gpu,float32,1024,1024,4096,none,10,31.197,3.1197,0,0,10
elementwise,6,hot,elementwise,cpu,float32,65536,65536,262144,none,10,328.293,32.8293,0,0,0
elementwise,6,cold,elementwise,gpu,float32,65536,65536,262144,none,1,2.812,2.812,0,0,1
elementwise,6,hot,elementwise,gpu,float32,65536,65536,262144,none,10,35.662,3.5661998,0,0,10
elementwise,6,hot,elementwise,cpu,float32,1048576,1048576,4194304,none,3,1766.4669,588.8223,0,0,0
elementwise,6,cold,elementwise,gpu,float32,1048576,1048576,4194304,none,1,8.188,8.188,0,0,1
elementwise,6,hot,elementwise,gpu,float32,1048576,1048576,4194304,none,3,8.132001,2.710667,0,0,3
elementwise,7,hot,elementwise,cpu,float32,1024,1024,4096,none,10,6.11,0.611,0,0,0
elementwise,7,cold,elementwise,gpu,float32,1024,1024,4096,none,1,5.27,5.27,0,0,1
elementwise,7,hot,elementwise,gpu,float32,1024,1024,4096,none,10,26.3,2.6299999,0,0,10
elementwise,7,hot,elementwise,cpu,float32,65536,65536,262144,none,10,354.084,35.4084,0,0,0
elementwise,7,cold,elementwise,gpu,float32,65536,65536,262144,none,1,3.647,3.647,0,0,1
elementwise,7,hot,elementwise,gpu,float32,65536,65536,262144,none,10,33.478,3.3478,0,0,10
elementwise,7,hot,elementwise,cpu,float32,1048576,1048576,4194304,none,3,1520.487,506.829,0,0,0
elementwise,7,cold,elementwise,gpu,float32,1048576,1048576,4194304,none,1,7.968,7.968,0,0,1
elementwise,7,hot,elementwise,gpu,float32,1048576,1048576,4194304,none,3,11.627,3.8756666,0,0,3
reduction,1,hot,reduction,cpu,float32,1024,1024,4096,none,10,4.2349997,0.42349997,0,0,0
reduction,1,cold,reduction,gpu,float32,1024,1024,4096,none,1,8.034,8.034,0,0,1
reduction,1,hot,reduction,gpu,float32,1024,1024,4096,none,10,35.344,3.5344002,0,0,10
reduction,1,hot,reduction,cpu,float32,65536,65536,262144,none,10,238.587,23.8587,0,0,0
reduction,1,cold,reduction,gpu,float32,65536,65536,262144,none,1,62.844997,62.844997,0,0,1
reduction,1,hot,reduction,gpu,float32,65536,65536,262144,none,10,392.29,39.229,0,0,10
reduction,1,hot,reduction,cpu,float32,1048576,1048576,4194304,none,3,1145.267,381.75565,0,0,0
reduction,1,cold,reduction,gpu,float32,1048576,1048576,4194304,none,1,469.018,469.018,0,0,1
reduction,1,hot,reduction,gpu,float32,1048576,1048576,4194304,none,3,993.65,331.21667,0,0,3
reduction,2,hot,reduction,cpu,float32,1024,1024,4096,none,10,4.5699997,0.45699996,0,0,0
reduction,2,cold,reduction,gpu,float32,1024,1024,4096,none,1,3.7789998,3.7789998,0,0,1
reduction,2,hot,reduction,gpu,float32,1024,1024,4096,none,10,42.895,4.2895,0,0,10
reduction,2,hot,reduction,cpu,float32,65536,65536,262144,none,10,240.386,24.0386,0,0,0
reduction,2,cold,reduction,gpu,float32,65536,65536,262144,none,1,61.393,61.393,0,0,1
reduction,2,hot,reduction,gpu,float32,65536,65536,262144,none,10,329.09302,32.9093,0,0,10
reduction,2,hot,reduction,cpu,float32,1048576,1048576,4194304,none,3,1076.7849,358.9283,0,0,0
reduction,2,cold,reduction,gpu,float32,1048576,1048576,4194304,none,1,305.36,305.36,0,0,1
reduction,2,hot,reduction,gpu,float32,1048576,1048576,4194304,none,3,891.159,297.053,0,0,3
reduction,3,hot,reduction,cpu,float32,1024,1024,4096,none,10,3.7,0.37,0,0,0
reduction,3,cold,reduction,gpu,float32,1024,1024,4096,none,1,12.08,12.08,0,0,1
reduction,3,hot,reduction,gpu,float32,1024,1024,4096,none,10,34.07,3.407,0,0,10
reduction,3,hot,reduction,cpu,float32,65536,65536,262144,none,10,263.44202,26.344202,0,0,0
reduction,3,cold,reduction,gpu,float32,65536,65536,262144,none,1,20.587,20.587,0,0,1
reduction,3,hot,reduction,gpu,float32,65536,65536,262144,none,10,198.495,19.849499,0,0,10
reduction,3,hot,reduction,cpu,float32,1048576,1048576,4194304,none,3,1222.464,407.488,0,0,0
reduction,3,cold,reduction,gpu,float32,1048576,1048576,4194304,none,1,293.04,293.04,0,0,1
reduction,3,hot,reduction,gpu,float32,1048576,1048576,4194304,none,3,861.148,287.04935,0,0,3
reduction,4,hot,reduction,cpu,float32,1024,1024,4096,none,10,5.795,0.5795,0,0,0
reduction,4,cold,reduction,gpu,float32,1024,1024,4096,none,1,10.343,10.343,0,0,1
reduction,4,hot,reduction,gpu,float32,1024,1024,4096,none,10,35.68,3.568,0,0,10
reduction,4,hot,reduction,cpu,float32,65536,65536,262144,none,10,243.986,24.3986,0,0,0
reduction,4,cold,reduction,gpu,float32,65536,65536,262144,none,1,20.355,20.355,0,0,1
reduction,4,hot,reduction,gpu,float32,65536,65536,262144,none,10,192.62,19.262,0,0,10
reduction,4,hot,reduction,cpu,float32,1048576,1048576,4194304,none,3,996.82495,332.275,0,0,0
reduction,4,cold,reduction,gpu,float32,1048576,1048576,4194304,none,1,283.874,283.874,0,0,1
reduction,4,hot,reduction,gpu,float32,1048576,1048576,4194304,none,3,842.156,280.71866,0,0,3
reduction,5,hot,reduction,cpu,float32,1024,1024,4096,none,10,3.452,0.3452,0,0,0
reduction,5,cold,reduction,gpu,float32,1024,1024,4096,none,1,6.058,6.058,0,0,1
reduction,5,hot,reduction,gpu,float32,1024,1024,4096,none,10,34.551,3.4550998,0,0,10
reduction,5,hot,reduction,cpu,float32,65536,65536,262144,none,10,236.93,23.692999,0,0,0
reduction,5,cold,reduction,gpu,float32,65536,65536,262144,none,1,22.566,22.566,0,0,1
reduction,5,hot,reduction,gpu,float32,65536,65536,262144,none,10,183.615,18.3615,0,0,10
reduction,5,hot,reduction,cpu,float32,1048576,1048576,4194304,none,3,1037.669,345.88965,0,0,0
reduction,5,cold,reduction,gpu,float32,1048576,1048576,4194304,none,1,284.815,284.815,0,0,1
reduction,5,hot,reduction,gpu,float32,1048576,1048576,4194304,none,3,831.099,277.033,0,0,3
reduction,6,hot,reduction,cpu,float32,1024,1024,4096,none,10,3.348,0.3348,0,0,0
reduction,6,cold,reduction,gpu,float32,1024,1024,4096,none,1,12.292001,12.292001,0,0,1
reduction,6,hot,reduction,gpu,float32,1024,1024,4096,none,10,39.742,3.9742,0,0,10
reduction,6,hot,reduction,cpu,float32,65536,65536,262144,none,10,231.189,23.1189,0,0,0
reduction,6,cold,reduction,gpu,float32,65536,65536,262144,none,1,23.23,23.23,0,0,1
reduction,6,hot,reduction,gpu,float32,65536,65536,262144,none,10,186.006,18.6006,0,0,10
reduction,6,hot,reduction,cpu,float32,1048576,1048576,4194304,none,3,1075.606,358.5353,0,0,0
reduction,6,cold,reduction,gpu,float32,1048576,1048576,4194304,none,1,291.044,291.044,0,0,1
reduction,6,hot,reduction,gpu,float32,1048576,1048576,4194304,none,3,828.278,276.09268,0,0,3
reduction,7,hot,reduction,cpu,float32,1024,1024,4096,none,10,5.914,0.5914,0,0,0
reduction,7,cold,reduction,gpu,float32,1024,1024,4096,none,1,9.8029995,9.8029995,0,0,1
reduction,7,hot,reduction,gpu,float32,1024,1024,4096,none,10,36.919003,3.6919003,0,0,10
reduction,7,hot,reduction,cpu,float32,65536,65536,262144,none,10,232.171,23.2171,0,0,0
reduction,7,cold,reduction,gpu,float32,65536,65536,262144,none,1,23.279,23.279,0,0,1
reduction,7,hot,reduction,gpu,float32,65536,65536,262144,none,10,182.417,18.241701,0,0,10
reduction,7,hot,reduction,cpu,float32,1048576,1048576,4194304,none,3,1108.074,369.358,0,0,0
reduction,7,cold,reduction,gpu,float32,1048576,1048576,4194304,none,1,284.33002,284.33002,0,0,1
reduction,7,hot,reduction,gpu,float32,1048576,1048576,4194304,none,3,831.74005,277.24667,0,0,3
matmul,1,hot,matmul,cpu,float32,32,1024,4096,none,10,85.548,8.5548,0,0,0
matmul,1,cold,matmul,gpu,float32,32,1024,4096,none,1,278.076,278.076,0,0,1
matmul,1,hot,matmul,gpu,float32,32,1024,4096,none,10,39.755,3.9755,0,0,10
matmul,1,hot,matmul,cpu,float32,128,16384,65536,none,3,2074.6108,691.5369,0,0,0
matmul,1,cold,matmul,gpu,float32,128,16384,65536,none,1,4.729,4.729,0,0,1
matmul,1,hot,matmul,gpu,float32,128,16384,65536,none,3,11.779,3.9263334,0,0,3
matmul,1,hot,matmul,cpu,float32,512,262144,1048576,none,1,47048.63,47048.63,0,0,0
matmul,1,cold,matmul,gpu,float32,512,262144,1048576,none,1,6.763,6.763,0,0,1
matmul,1,hot,matmul,gpu,float32,512,262144,1048576,none,1,4.39,4.39,0,0,1
matmul,2,hot,matmul,cpu,float32,32,1024,4096,none,10,115.441,11.5441,0,0,0
matmul,2,cold,matmul,gpu,float32,32,1024,4096,none,1,7.312,7.312,0,0,1
matmul,2,hot,matmul,gpu,float32,32,1024,4096,none,10,42.913002,4.2913003,0,0,10
matmul,2,hot,matmul,cpu,float32,128,16384,65536,none,3,2064.073,688.02435,0,0,0
matmul,2,cold,matmul,gpu,float32,128,16384,65536,none,1,10.16,10.16,0,0,1
matmul,2,hot,matmul,gpu,float32,128,16384,65536,none,3,4.933,1.6443334,0,0,3
matmul,2,hot,matmul,cpu,float32,512,262144,1048576,none,1,47513.125,47513.125,0,0,0
matmul,2,cold,matmul,gpu,float32,512,262144,1048576,none,1,8.615,8.615,0,0,1
matmul,2,hot,matmul,gpu,float32,512,262144,1048576,none,1,3.65,3.65,0,0,1
matmul,3,hot,matmul,cpu,float32,32,1024,4096,none,10,115.579,11.5579,0,0,0
matmul,3,cold,matmul,gpu,float32,32,1024,4096,none,1,4.2019997,4.2019997,0,0,1
matmul,3,hot,matmul,gpu,float32,32,1024,4096,none,10,38.679996,3.8679996,0,0,10
matmul,3,hot,matmul,cpu,float32,128,16384,65536,none,3,2232.442,744.1473,0,0,0
matmul,3,cold,matmul,gpu,float32,128,16384,65536,none,1,5.948,5.948,0,0,1
matmul,3,hot,matmul,gpu,float32,128,16384,65536,none,3,13.962,4.654,0,0,3
matmul,3,hot,matmul,cpu,float32,512,262144,1048576,none,1,46220.715,46220.715,0,0,0
matmul,3,cold,matmul,gpu,float32,512,262144,1048576,none,1,5.957,5.957,0,0,1
matmul,3,hot,matmul,gpu,float32,512,262144,1048576,none,1,5.797,5.797,0,0,1
matmul,4,hot,matmul,cpu,float32,32,1024,4096,none,10,109.289,10.9289,0,0,0
matmul,4,cold,matmul,gpu,float32,32,1024,4096,none,1,6.2409997,6.2409997,0,0,1
matmul,4,hot,matmul,gpu,float32,32,1024,4096,none,10,28.017,2.8017,0,0,10
matmul,4,hot,matmul,cpu,float32,128,16384,65536,none,3,2087.3389,695.7796,0,0,0
matmul,4,cold,matmul,gpu,float32,128,16384,65536,none,1,3.985,3.985,0,0,1
matmul,4,hot,matmul,gpu,float32,128,16384,65536,none,3,8.147,2.7156668,0,0,3
matmul,4,hot,matmul,cpu,float32,512,262144,1048576,none,1,45556.758,45556.758,0,0,0
